"Year","data.Geography","data.Age group","data.Gender","GeoCode","Value"
"2022","data.Newfoundland and Labrador","data.15 to 19 years","data.Women+",10,
"2022","data.Newfoundland and Labrador","data.15 to 24 years","data.Total - Gender",10,15
"2022","data.Newfoundland and Labrador","data.15 to 24 years","data.Men+",10,19
"2022","data.Newfoundland and Labrador","data.15 to 24 years","data.Women+",10,10
"2022","data.Newfoundland and Labrador","data.18 to 24 years","data.Total - Gender",10,19
"2022","data.Newfoundland and Labrador","data.18 to 24 years","data.Men+",10,24
"2022","data.Newfoundland and Labrador","data.18 to 24 years","data.Women+",10,14
"2022","data.Newfoundland and Labrador","data.20 to 24 years","data.Total - Gender",10,19
"2022","data.Newfoundland and Labrador","data.20 to 24 years","data.Men+",10,22
"2022","data.Newfoundland and Labrador","data.20 to 24 years","data.Women+",10,15
"2022","data.Newfoundland and Labrador","data.25 to 29 years","data.Total - Gender",10,22
"2022","data.Newfoundland and Labrador","data.25 to 29 years","data.Men+",10,23
"2022","data.Newfoundland and Labrador","data.25 to 29 years","data.Women+",10,21
"2022","data.Prince Edward Island","data.Total, 15 to 29 years","data.Total - Gender",11,11
"2022","data.Prince Edward Island","data.Total, 15 to 29 years","data.Men+",11,13
"2022","data.Prince Edward Island","data.Total, 15 to 29 years","data.Women+",11,9
"2022","data.Prince Edward Island","data.15 to 19 years","data.Total - Gender",11,4
"2022","data.Prince Edward Island","data.15 to 19 years","data.Men+",11,6
"2022","data.Prince Edward Island","data.15 to 19 years","data.Women+",11,
"2022","data.Prince Edward Island","data.15 to 24 years","data.Total - Gender",11,8
"2022","data.Prince Edward Island","data.15 to 24 years","data.Men+",11,10
"2022","data.Prince Edward Island","data.15 to 24 years","data.Women+",11,5
"2022","data.Prince Edward Island","data.18 to 24 years","data.Total - Gender",11,9
"2022","data.Prince Edward Island","data.18 to 24 years","data.Men+",11,12
"2022","data.Prince Edward Island","data.18 to 24 years","data.Women+",11,7
"2022","data.Prince Edward Island","data.20 to 24 years","data.Total - Gender",11,11
"2022","data.Prince Edward Island","data.20 to 24 years","data.Men+",11,14
"2022","data.Prince Edward Island","data.20 to 24 years","data.Women+",11,7
"2022","data.Prince Edward Island","data.25 to 29 years","data.Total - Gender",11,17
"2022","data.Prince Edward Island","data.25 to 29 years","data.Men+",11,18
"2022","data.Prince Edward Island","data.25 to 29 years","data.Women+",11,15
"2022","data.Nova Scotia","data.Total, 15 to 29 years","data.Total - Gender",12,12
"2022","data.Nova Scotia","data.Total, 15 to 29 years","data.Men+",12,14
"2022","data.Nova Scotia","data.Total, 15 to 29 years","data.Women+",12,10
"2022","data.Nova Scotia","data.15 to 19 years","data.Total - Gender",12,8
"2022","data.Nova Scotia","data.15 to 19 years","data.Men+",12,10
"2022","data.Nova Scotia","data.15 to 19 years","data.Women+",12,5
"2022","data.Nova Scotia","data.15 to 24 years","data.Total - Gender",12,10
"2022","data.Nova Scotia","data.15 to 24 years","data.Men+",12,13
"2022","data.Nova Scotia","data.15 to 24 years","data.Women+",12,6
"2022","data.Nova Scotia","data.18 to 24 years","data.Total - Gender",12,12
"2022","data.Nova Scotia","data.18 to 24 years","data.Men+",12,16
"2022","data.Nova Scotia","data.18 to 24 years","data.Women+",12,6
"2022","data.Nova Scotia","data.20 to 24 years","data.Total - Gender",12,11
"2022","data.Nova Scotia","data.20 to 24 years","data.Men+",12,16
"2022","data.Nova Scotia","data.20 to 24 years","data.Women+",12,6
"2022","data.Nova Scotia","data.25 to 29 years","data.Total - Gender",12,15
"2022","data.Nova Scotia","data.25 to 29 years","data.Men+",12,14
"2022","data.Nova Scotia","data.25 to 29 years","data.Women+",12,16
"2022","data.New Brunswick","data.Total, 15 to 29 years","data.Total - Gender",13,15
"2022","data.New Brunswick","data.Total, 15 to 29 years","data.Men+",13,16
"2022","data.New Brunswick","data.Total, 15 to 29 years","data.Women+",13,13
"2022","data.New Brunswick","data.15 to 19 years","data.Total - Gender",13,6
"2022","data.New Brunswick","data.15 to 19 years","data.Men+",13,7
"2022","data.New Brunswick","data.15 to 19 years","data.Women+",13,5
"2022","data.New Brunswick","data.15 to 24 years","data.Total - Gender",13,12
"2022","data.New Brunswick","data.15 to 24 years","data.Men+",13,16
"2022","data.New Brunswick","data.15 to 24 years","data.Women+",13,9
"2022","data.New Brunswick","data.18 to 24 years","data.Total - Gender",13,16
"2022","data.New Brunswick","data.18 to 24 years","data.Men+",13,22
"2022","data.New Brunswick","data.18 to 24 years","data.Women+",13,11
"2022","data.New Brunswick","data.20 to 24 years","data.Total - Gender",13,18
"2022","data.New Brunswick","data.20 to 24 years","data.Men+",13,24
"2022","data.New Brunswick","data.20 to 24 years","data.Women+",13,12
"2022","data.New Brunswick","data.25 to 29 years","data.Total - Gender",13,19
"2022","data.New Brunswick","data.25 to 29 years","data.Men+",13,18
"2022","data.New Brunswick","data.25 to 29 years","data.Women+",13,20
"2022","data.Quebec","data.Total, 15 to 29 years","data.Total - Gender",24,10
"2022","data.Quebec","data.Total, 15 to 29 years","data.Men+",24,11
"2022","data.Quebec","data.Total, 15 to 29 years","data.Women+",24,9
"2022","data.Quebec","data.15 to 19 years","data.Total - Gender",24,7
"2022","data.Quebec","data.15 to 19 years","data.Men+",24,8
"2022","data.Quebec","data.15 to 19 years","data.Women+",24,7
"2022","data.Quebec","data.15 to 24 years","data.Total - Gender",24,9
"2022","data.Quebec","data.15 to 24 years","data.Men+",24,11
"2022","data.Quebec","data.15 to 24 years","data.Women+",24,7
"2022","data.Quebec","data.18 to 24 years","data.Total - Gender",24,10
"2022","data.Quebec","data.18 to 24 years","data.Men+",24,12
"2022","data.Quebec","data.18 to 24 years","data.Women+",24,8
"2022","data.Quebec","data.20 to 24 years","data.Total - Gender",24,10
"2022","data.Quebec","data.20 to 24 years","data.Men+",24,13
"2022","data.Quebec","data.20 to 24 years","data.Women+",24,7
"2022","data.Quebec","data.25 to 29 years","data.Total - Gender",24,12
"2022","data.Quebec","data.25 to 29 years","data.Men+",24,12
"2022","data.Quebec","data.25 to 29 years","data.Women+",24,11
"2022","data.Ontario","data.Total, 15 to 29 years","data.Total - Gender",35,11
"2022","data.Ontario","data.Total, 15 to 29 years","data.Men+",35,12
"2022","data.Ontario","data.Total, 15 to 29 years","data.Women+",35,10
"2022","data.Ontario","data.15 to 19 years","data.Total - Gender",35,5
"2022","data.Ontario","data.15 to 19 years","data.Men+",35,6
"2022","data.Ontario","data.15 to 19 years","data.Women+",35,4
"2022","data.Ontario","data.15 to 24 years","data.Total - Gender",35,10
"2022","data.Ontario","data.15 to 24 years","data.Men+",35,12
"2022","data.Ontario","data.15 to 24 years","data.Women+",35,8
"2022","data.Ontario","data.18 to 24 years","data.Total - Gender",35,12
"2022","data.Ontario","data.18 to 24 years","data.Men+",35,15
"2022","data.Ontario","data.18 to 24 years","data.Women+",35,10
"2022","data.Ontario","data.20 to 24 years","data.Total - Gender",35,14
"2022","data.Ontario","data.20 to 24 years","data.Men+",35,17
"2022","data.Ontario","data.20 to 24 years","data.Women+",35,11
"2022","data.Ontario","data.25 to 29 years","data.Total - Gender",35,13
"2022","data.Ontario","data.25 to 29 years","data.Men+",35,13
"2022","data.Ontario","data.25 to 29 years","data.Women+",35,14
"2022","data.Manitoba","data.Total, 15 to 29 years","data.Total - Gender",46,11
"2022","data.Manitoba","data.Total, 15 to 29 years","data.Men+",46,11
"2022","data.Manitoba","data.Total, 15 to 29 years","data.Women+",46,11
"2022","data.Manitoba","data.15 to 19 years","data.Total - Gender",46,6
"2022","data.Manitoba","data.15 to 19 years","data.Men+",46,6
"2022","data.Manitoba","data.15 to 19 years","data.Women+",46,5
"2022","data.Manitoba","data.15 to 24 years","data.Total - Gender",46,8
"2022","data.Manitoba","data.15 to 24 years","data.Men+",46,10
"2022","data.Manitoba","data.15 to 24 years","data.Women+",46,6
"2022","data.Manitoba","data.18 to 24 years","data.Total - Gender",46,10
"2022","data.Manitoba","data.18 to 24 years","data.Men+",46,12
"2022","data.Manitoba","data.18 to 24 years","data.Women+",46,8
"2022","data.Manitoba","data.20 to 24 years","data.Total - Gender",46,11
"2022","data.Manitoba","data.20 to 24 years","data.Men+",46,13
"2022","data.Manitoba","data.20 to 24 years","data.Women+",46,8
"2022","data.Manitoba","data.25 to 29 years","data.Total - Gender",46,16
"2022","data.Manitoba","data.25 to 29 years","data.Men+",46,13
"2022","data.Manitoba","data.25 to 29 years","data.Women+",46,19
"2022","data.Saskatchewan","data.Total, 15 to 29 years","data.Total - Gender",47,11
"2022","data.Saskatchewan","data.Total, 15 to 29 years","data.Men+",47,12
"2022","data.Saskatchewan","data.Total, 15 to 29 years","data.Women+",47,9
"2022","data.Saskatchewan","data.15 to 19 years","data.Total - Gender",47,5
"2022","data.Saskatchewan","data.15 to 19 years","data.Men+",47,6
"2022","data.Saskatchewan","data.15 to 19 years","data.Women+",47,4
"2022","data.Saskatchewan","data.15 to 24 years","data.Total - Gender",47,9
"2022","data.Saskatchewan","data.15 to 24 years","data.Men+",47,11
"2022","data.Saskatchewan","data.15 to 24 years","data.Women+",47,8
"2022","data.Saskatchewan","data.18 to 24 years","data.Total - Gender",47,13
"2022","data.Saskatchewan","data.18 to 24 years","data.Men+",47,14
"2022","data.Saskatchewan","data.18 to 24 years","data.Women+",47,11
"2022","data.Saskatchewan","data.20 to 24 years","data.Total - Gender",47,14
"2022","data.Saskatchewan","data.20 to 24 years","data.Men+",47,15
"2022","data.Saskatchewan","data.20 to 24 years","data.Women+",47,12
"2022","data.Saskatchewan","data.25 to 29 years","data.Total - Gender",47,14
"2022","data.Saskatchewan","data.25 to 29 years","data.Men+",47,15
"2022","data.Saskatchewan","data.25 to 29 years","data.Women+",47,12
"2022","data.Alberta","data.Total, 15 to 29 years","data.Total - Gender",48,11
"2022","data.Alberta","data.Total, 15 to 29 years","data.Men+",48,11
"2022","data.Alberta","data.Total, 15 to 29 years","data.Women+",48,11
"2022","data.Alberta","data.15 to 19 years","data.Total - Gender",48,4
"2022","data.Alberta","data.15 to 19 years","data.Men+",48,6
"2022","data.Alberta","data.15 to 19 years","data.Women+",48,3
"2022","data.Alberta","data.15 to 24 years","data.Total - Gender",48,9
"2022","data.Alberta","data.15 to 24 years","data.Men+",48,9
"2022","data.Alberta","data.15 to 24 years","data.Women+",48,8
"2022","data.Alberta","data.18 to 24 years","data.Total - Gender",48,12
"2022","data.Alberta","data.18 to 24 years","data.Men+",48,12
"2022","data.Alberta","data.18 to 24 years","data.Women+",48,11
"2022","data.Alberta","data.20 to 24 years","data.Total - Gender",48,13
"2022","data.Alberta","data.20 to 24 years","data.Men+",48,13
"2022","data.Alberta","data.20 to 24 years","data.Women+",48,13
"2022","data.Alberta","data.25 to 29 years","data.Total - Gender",48,14
"2022","data.Alberta","data.25 to 29 years","data.Men+",48,13
"2022","data.Alberta","data.25 to 29 years","data.Women+",48,15
"2022","data.British Columbia","data.Total, 15 to 29 years","data.Total - Gender",59,11
"2022","data.British Columbia","data.Total, 15 to 29 years","data.Men+",59,12
"2022","data.British Columbia","data.Total, 15 to 29 years","data.Women+",59,8
"2022","data.British Columbia","data.15 to 19 years","data.Total - Gender",59,6
"2022","data.British Columbia","data.15 to 19 years","data.Men+",59,9
"2022","data.British Columbia","data.15 to 19 years","data.Women+",59,4
"2022","data.British Columbia","data.15 to 24 years","data.Total - Gender",59,10
"2022","data.British Columbia","data.15 to 24 years","data.Men+",59,14
"2022","data.British Columbia","data.15 to 24 years","data.Women+",59,5
"2022","data.British Columbia","data.18 to 24 years","data.Total - Gender",59,12
"2022","data.British Columbia","data.18 to 24 years","data.Men+",59,17
"2022","data.British Columbia","data.18 to 24 years","data.Women+",59,6
"2022","data.British Columbia","data.20 to 24 years","data.Total - Gender",59,12
"2022","data.British Columbia","data.20 to 24 years","data.Men+",59,18
"2022","data.British Columbia","data.20 to 24 years","data.Women+",59,7
"2022","data.British Columbia","data.25 to 29 years","data.Total - Gender",59,12
"2022","data.British Columbia","data.25 to 29 years","data.Men+",59,11
"2022","data.British Columbia","data.25 to 29 years","data.Women+",59,13
"2022","data.Yukon","data.Total, 15 to 29 years","data.Total - Gender",60,11
"2022","data.Yukon","data.Total, 15 to 29 years","data.Men+",60,
"2022","data.Yukon","data.Total, 15 to 29 years","data.Women+",60,12
"2022","data.Yukon","data.15 to 19 years","data.Total - Gender",60,
"2022","data.Yukon","data.15 to 19 years","data.Men+",60,
"2022","data.Yukon","data.15 to 19 years","data.Women+",60,
"2022","data.Yukon","data.15 to 24 years","data.Total - Gender",60,
"2022","data.Yukon","data.15 to 24 years","data.Men+",60,
"2022","data.Yukon","data.15 to 24 years","data.Women+",60,
"2022","data.Yukon","data.18 to 24 years","data.Total - Gender",60,
"2022","data.Yukon","data.18 to 24 years","data.Men+",60,
"2022","data.Yukon","data.18 to 24 years","data.Women+",60,
"2022","data.Yukon","data.20 to 24 years","data.Total - Gender",60,
"2022","data.Yukon","data.20 to 24 years","data.Men+",60,
"2022","data.Yukon","data.20 to 24 years","data.Women+",60,
"2022","data.Yukon","data.25 to 29 years","data.Total - Gender",60,17
"2022","data.Yukon","data.25 to 29 years","data.Men+",60,
"2022","data.Yukon","data.25 to 29 years","data.Women+",60,
"2022","data.Northwest Territories","data.Total, 15 to 29 years","data.Total - Gender",61,20
"2022","data.Northwest Territories","data.Total, 15 to 29 years","data.Men+",61,24
"2022","data.Northwest Territories","data.Total, 15 to 29 years","data.Women+",61,16
"2022","data.Northwest Territories","data.15 to 19 years","data.Total - Gender",61,19
"2022","data.Northwest Territories","data.15 to 19 years","data.Men+",61,
"2022","data.Northwest Territories","data.15 to 19 years","data.Women+",61,
"2022","data.Northwest Territories","data.15 to 24 years","data.Total - Gender",61,21
"2022","data.Northwest Territories","data.15 to 24 years","data.Men+",61,25
"2022","data.Northwest Territories","data.15 to 24 years","data.Women+",61,18
"2022","data.Northwest Territories","data.18 to 24 years","data.Total - Gender",61,28
"2022","data.Northwest Territories","data.18 to 24 years","data.Men+",61,31
"2022","data.Northwest Territories","data.18 to 24 years","data.Women+",61,23
"2022","data.Northwest Territories","data.20 to 24 years","data.Total - Gender",61,24
"2022","data.Northwest Territories","data.20 to 24 years","data.Men+",61,29
"2022","data.Northwest Territories","data.20 to 24 years","data.Women+",61,
"2022","data.Northwest Territories","data.25 to 29 years","data.Total - Gender",61,17
"2022","data.Northwest Territories","data.25 to 29 years","data.Men+",61,22
"2022","data.Northwest Territories","data.25 to 29 years","data.Women+",61,
"2022","data.Nunavut","data.Total, 15 to 29 years","data.Total - Gender",62,34
"2022","data.Nunavut","data.Total, 15 to 29 years","data.Men+",62,38
"2022","data.Nunavut","data.Total, 15 to 29 years","data.Women+",62,29
"2022","data.Nunavut","data.15 to 19 years","data.Total - Gender",62,25
"2022","data.Nunavut","data.15 to 19 years","data.Men+",62,30
"2022","data.Nunavut","data.15 to 19 years","data.Women+",62,21
"2022","data.Nunavut","data.15 to 24 years","data.Total - Gender",62,35
"2022","data.Nunavut","data.15 to 24 years","data.Men+",62,37
"2022","data.Nunavut","data.15 to 24 years","data.Women+",62,32
"2022","data.Nunavut","data.18 to 24 years","data.Total - Gender",62,39
"2022","data.Nunavut","data.18 to 24 years","data.Men+",62,40
