"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2019","data.Edmonton, Alberta","data.Non-elderly persons not in an economic family",,40400
"2019","data.Edmonton, Alberta","data.Non-elderly males not in an economic family",,40400
"2019","data.Edmonton, Alberta","data.Non-elderly females not in an economic family",,40400
"2019","data.Vancouver, British Columbia","data.Economic families and persons not in an economic family",,75000
"2019","data.Vancouver, British Columbia","data.Economic families",,104200
"2019","data.Vancouver, British Columbia","data.Elderly families",,77100
"2019","data.Vancouver, British Columbia","data.Elderly couples",,77200
"2019","data.Vancouver, British Columbia","data.Other elderly families",,72300
"2019","data.Vancouver, British Columbia","data.Non-elderly families",,109300
"2019","data.Vancouver, British Columbia","data.Couples",,99900
"2019","data.Vancouver, British Columbia","data.Couples with children",,120900
"2019","data.Vancouver, British Columbia","data.Couples with other relatives",,151700
"2019","data.Vancouver, British Columbia","data.Lone-parent families",,71100
"2019","data.Vancouver, British Columbia","data.Male lone-parent families",,
"2019","data.Vancouver, British Columbia","data.Female lone-parent families",,73900
"2019","data.Vancouver, British Columbia","data.Other non-elderly families",,99400
"2019","data.Vancouver, British Columbia","data.Persons not in an economic family",,35800
"2019","data.Vancouver, British Columbia","data.Elderly persons not in an economic family",,40800
"2019","data.Vancouver, British Columbia","data.Elderly males not in an economic family",,50700
"2019","data.Vancouver, British Columbia","data.Elderly females not in an economic family",,32600
"2019","data.Vancouver, British Columbia","data.Non-elderly persons not in an economic family",,35300
"2019","data.Vancouver, British Columbia","data.Non-elderly males not in an economic family",,41800
"2019","data.Vancouver, British Columbia","data.Non-elderly females not in an economic family",,29100
"2020","data.Canada","data.Economic families",,102000
"2020","data.Canada","data.Elderly families",,75600
"2020","data.Canada","data.Elderly couples",,72800
"2020","data.Canada","data.Other elderly families",,88300
"2020","data.Canada","data.Non-elderly families",,109900
"2020","data.Canada","data.Couples",,95900
"2020","data.Canada","data.Couples with children",,122100
"2020","data.Canada","data.Couples with other relatives",,153400
"2020","data.Canada","data.Lone-parent families",,67600
"2020","data.Canada","data.Male lone-parent families",,74800
"2020","data.Canada","data.Female lone-parent families",,65900
"2020","data.Canada","data.Other non-elderly families",,95500
"2020","data.Canada","data.Persons not in an economic family",,38100
"2020","data.Canada","data.Elderly persons not in an economic family",,34700
"2020","data.Canada","data.Elderly males not in an economic family",,37100
"2020","data.Canada","data.Elderly females not in an economic family",,33600
"2020","data.Canada","data.Non-elderly persons not in an economic family",,39600
"2020","data.Canada","data.Non-elderly males not in an economic family",,41600
"2020","data.Canada","data.Non-elderly females not in an economic family",,37000
"2020","data.Atlantic provinces","data.Economic families and persons not in an economic family",,63800
"2020","data.Atlantic provinces","data.Economic families",,89100
"2020","data.Atlantic provinces","data.Elderly families",,68200
"2020","data.Atlantic provinces","data.Elderly couples",,65500
"2020","data.Atlantic provinces","data.Other elderly families",,84000
"2020","data.Atlantic provinces","data.Non-elderly families",,96800
"2020","data.Atlantic provinces","data.Couples",,85700
"2020","data.Atlantic provinces","data.Couples with children",,110700
"2020","data.Atlantic provinces","data.Couples with other relatives",,140200
"2020","data.Atlantic provinces","data.Lone-parent families",,58600
"2020","data.Atlantic provinces","data.Male lone-parent families",,67100
"2020","data.Atlantic provinces","data.Female lone-parent families",,55200
"2020","data.Atlantic provinces","data.Other non-elderly families",,81300
"2020","data.Atlantic provinces","data.Persons not in an economic family",,34200
"2020","data.Atlantic provinces","data.Elderly persons not in an economic family",,31100
"2020","data.Atlantic provinces","data.Elderly males not in an economic family",,34100
"2020","data.Atlantic provinces","data.Elderly females not in an economic family",,30100
"2020","data.Atlantic provinces","data.Non-elderly persons not in an economic family",,35800
"2020","data.Atlantic provinces","data.Non-elderly males not in an economic family",,37200
"2020","data.Atlantic provinces","data.Non-elderly females not in an economic family",,34400
"2020","data.Newfoundland and Labrador","data.Economic families and persons not in an economic family",10,65400
"2020","data.Newfoundland and Labrador","data.Economic families",10,91300
"2020","data.Newfoundland and Labrador","data.Elderly families",10,61700
"2020","data.Newfoundland and Labrador","data.Elderly couples",10,58600
"2020","data.Newfoundland and Labrador","data.Other elderly families",10,88100
"2020","data.Newfoundland and Labrador","data.Non-elderly families",10,101500
"2020","data.Newfoundland and Labrador","data.Couples",10,87200
"2020","data.Newfoundland and Labrador","data.Couples with children",10,116400
"2020","data.Newfoundland and Labrador","data.Couples with other relatives",10,145300
"2020","data.Newfoundland and Labrador","data.Lone-parent families",10,52500
"2020","data.Newfoundland and Labrador","data.Male lone-parent families",10,
"2020","data.Newfoundland and Labrador","data.Female lone-parent families",10,51000
"2020","data.Newfoundland and Labrador","data.Other non-elderly families",10,93700
"2020","data.Newfoundland and Labrador","data.Persons not in an economic family",10,36400
"2020","data.Newfoundland and Labrador","data.Elderly persons not in an economic family",10,31700
"2020","data.Newfoundland and Labrador","data.Elderly males not in an economic family",10,39700
"2020","data.Newfoundland and Labrador","data.Elderly females not in an economic family",10,30000
"2020","data.Newfoundland and Labrador","data.Non-elderly persons not in an economic family",10,39200
"2020","data.Newfoundland and Labrador","data.Non-elderly males not in an economic family",10,41400
"2020","data.Newfoundland and Labrador","data.Non-elderly females not in an economic family",10,36500
"2020","data.Prince Edward Island","data.Economic families and persons not in an economic family",11,65600
"2020","data.Prince Edward Island","data.Economic families",11,87000
"2020","data.Prince Edward Island","data.Elderly families",11,69900
"2020","data.Prince Edward Island","data.Elderly couples",11,66300
"2020","data.Prince Edward Island","data.Other elderly families",11,97800
"2020","data.Prince Edward Island","data.Non-elderly families",11,93600
"2020","data.Prince Edward Island","data.Couples",11,88200
"2020","data.Prince Edward Island","data.Couples with children",11,106300
"2020","data.Prince Edward Island","data.Couples with other relatives",11,128800
"2020","data.Prince Edward Island","data.Lone-parent families",11,55200
"2020","data.Prince Edward Island","data.Male lone-parent families",11,
"2020","data.Prince Edward Island","data.Female lone-parent families",11,55200
"2020","data.Prince Edward Island","data.Other non-elderly families",11,77500
"2020","data.Prince Edward Island","data.Persons not in an economic family",11,33600
"2020","data.Prince Edward Island","data.Elderly persons not in an economic family",11,31700
"2020","data.Prince Edward Island","data.Elderly males not in an economic family",11,31000
"2020","data.Prince Edward Island","data.Elderly females not in an economic family",11,32400
"2020","data.Prince Edward Island","data.Non-elderly persons not in an economic family",11,35100
"2020","data.Prince Edward Island","data.Non-elderly males not in an economic family",11,32400
"2020","data.Prince Edward Island","data.Non-elderly females not in an economic family",11,37700
"2020","data.Nova Scotia","data.Economic families and persons not in an economic family",12,63400
"2020","data.Nova Scotia","data.Economic families",12,89600
"2020","data.Nova Scotia","data.Elderly families",12,70400
"2020","data.Nova Scotia","data.Elderly couples",12,67500
"2020","data.Nova Scotia","data.Other elderly families",12,83900
"2020","data.Nova Scotia","data.Non-elderly families",12,96400
"2020","data.Nova Scotia","data.Couples",12,87100
"2020","data.Nova Scotia","data.Couples with children",12,108100
"2020","data.Nova Scotia","data.Couples with other relatives",12,142100
"2020","data.Nova Scotia","data.Lone-parent families",12,61000
"2020","data.Nova Scotia","data.Male lone-parent families",12,68600
"2020","data.Nova Scotia","data.Female lone-parent families",12,57400
"2020","data.Nova Scotia","data.Other non-elderly families",12,82200
"2020","data.Nova Scotia","data.Persons not in an economic family",12,34100
"2020","data.Nova Scotia","data.Elderly persons not in an economic family",12,32000
"2020","data.Nova Scotia","data.Elderly males not in an economic family",12,34100
"2020","data.Nova Scotia","data.Elderly females not in an economic family",12,30800
"2020","data.Nova Scotia","data.Non-elderly persons not in an economic family",12,35100
"2020","data.Nova Scotia","data.Non-elderly males not in an economic family",12,36800
"2020","data.Nova Scotia","data.Non-elderly females not in an economic family",12,32900
"2020","data.New Brunswick","data.Economic families and persons not in an economic family",13,62700
"2020","data.New Brunswick","data.Economic families",13,86700
"2020","data.New Brunswick","data.Elderly families",13,70000
"2020","data.New Brunswick","data.Elderly couples",13,68400
"2020","data.New Brunswick","data.Other elderly families",13,81100
"2020","data.New Brunswick","data.Non-elderly families",13,95300
"2020","data.New Brunswick","data.Couples",13,81700
"2020","data.New Brunswick","data.Couples with children",13,115000
"2020","data.New Brunswick","data.Couples with other relatives",13,137100
"2020","data.New Brunswick","data.Lone-parent families",13,61200
"2020","data.New Brunswick","data.Male lone-parent families",13,
"2020","data.New Brunswick","data.Female lone-parent families",13,62100
"2020","data.New Brunswick","data.Other non-elderly families",13,73800
"2020","data.New Brunswick","data.Persons not in an economic family",13,33300
