Year,Géographie,Sexe,Groupe d'âge,Selected demographic characteristics,Value
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,79.4
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,82.7
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,90.8
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,83.2
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,79.6
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,59.6
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),52.4
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",data.M�tis,66.8
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),68.5
2016,Alberta,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,81.7
2016,Alberta,Les deux sexes,15 to 24 years,"Total, toutes les personnes",63.7
2016,Alberta,Les deux sexes,15 to 24 years,Non-immigrants,62.8
2016,Alberta,Les deux sexes,15 to 24 years,Immigrants,65.4
2016,Alberta,Les deux sexes,15 to 24 years,Résidents non permanents,81.6
2016,Alberta,Les deux sexes,15 to 24 years,Total de la population des minorités visibles,67.6
2016,Alberta,Les deux sexes,15 to 24 years,Not a visible minority,62.4
2016,Alberta,Les deux sexes,15 to 24 years,Total identité autochtone,45.3
2016,Alberta,Les deux sexes,15 to 24 years,First Nations (North American Indian),37.9
2016,Alberta,Les deux sexes,15 to 24 years,data.M�tis,54.0
2016,Alberta,Les deux sexes,15 to 24 years,Inuk (Inuit),62.8
2016,Alberta,Les deux sexes,15 to 24 years,Identité non autochtone,65.6
2016,Alberta,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",86.6
2016,Alberta,Les deux sexes,25 à 64 ans,Non-immigrants,85.7
2016,Alberta,Les deux sexes,25 à 64 ans,Immigrants,88.4
2016,Alberta,Les deux sexes,25 à 64 ans,Résidents non permanents,93.7
2016,Alberta,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,89.3
2016,Alberta,Les deux sexes,25 à 64 ans,Not a visible minority,85.7
2016,Alberta,Les deux sexes,25 à 64 ans,Total identité autochtone,66.5
2016,Alberta,Les deux sexes,25 à 64 ans,First Nations (North American Indian),59.3
2016,Alberta,Les deux sexes,25 à 64 ans,data.M�tis,73.4
2016,Alberta,Les deux sexes,25 à 64 ans,Inuk (Inuit),71.2
2016,Alberta,Les deux sexes,25 à 64 ans,Identité non autochtone,87.7
2016,Alberta,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",75.0
2016,Alberta,Les deux sexes,65 à 74 ans,Non-immigrants,74.6
2016,Alberta,Les deux sexes,65 à 74 ans,Immigrants,76.0
2016,Alberta,Les deux sexes,65 à 74 ans,Résidents non permanents,73.0
2016,Alberta,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,70.7
2016,Alberta,Les deux sexes,65 à 74 ans,Not a visible minority,75.7
2016,Alberta,Les deux sexes,65 à 74 ans,Total identité autochtone,50.2
2016,Alberta,Les deux sexes,65 à 74 ans,First Nations (North American Indian),45.5
2016,Alberta,Les deux sexes,65 à 74 ans,data.M�tis,53.6
2016,Alberta,Les deux sexes,65 à 74 ans,Inuk (Inuit),60.0
2016,Alberta,Les deux sexes,65 à 74 ans,Identité non autochtone,75.9
2016,Alberta,Les deux sexes,75 ans et plus,"Total, toutes les personnes",56.4
2016,Alberta,Les deux sexes,75 ans et plus,Non-immigrants,57.1
2016,Alberta,Les deux sexes,75 ans et plus,Immigrants,55.0
2016,Alberta,Les deux sexes,75 ans et plus,Résidents non permanents,59.7
2016,Alberta,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,48.5
2016,Alberta,Les deux sexes,75 ans et plus,Not a visible minority,57.5
2016,Alberta,Les deux sexes,75 ans et plus,Total identité autochtone,30.9
2016,Alberta,Les deux sexes,75 ans et plus,First Nations (North American Indian),25.6
2016,Alberta,Les deux sexes,75 ans et plus,data.M�tis,34.5
2016,Alberta,Les deux sexes,75 ans et plus,Inuk (Inuit),57.1
2016,Alberta,Les deux sexes,75 ans et plus,Identité non autochtone,57.0
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",78.6
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,76.9
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,83.2
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,90.3
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,83.7
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,77.2
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,55.6
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),48.0
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",data.M�tis,62.9
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),66.3
2016,Alberta,Hommes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,80.0
2016,Alberta,Hommes,15 to 24 years,"Total, toutes les personnes",62.1
2016,Alberta,Hommes,15 to 24 years,Non-immigrants,61.1
2016,Alberta,Hommes,15 to 24 years,Immigrants,64.4
2016,Alberta,Hommes,15 to 24 years,Résidents non permanents,79.9
2016,Alberta,Hommes,15 to 24 years,Total de la population des minorités visibles,66.5
2016,Alberta,Hommes,15 to 24 years,Not a visible minority,60.6
2016,Alberta,Hommes,15 to 24 years,Total identité autochtone,43.1
2016,Alberta,Hommes,15 to 24 years,First Nations (North American Indian),36.2
2016,Alberta,Hommes,15 to 24 years,data.M�tis,51.2
2016,Alberta,Hommes,15 to 24 years,Inuk (Inuit),61.1
2016,Alberta,Hommes,15 to 24 years,Identité non autochtone,63.9
2016,Alberta,Hommes,25 à 64 ans,"Total, toutes les personnes",84.5
2016,Alberta,Hommes,25 à 64 ans,Non-immigrants,82.9
2016,Alberta,Hommes,25 à 64 ans,Immigrants,88.4
2016,Alberta,Hommes,25 à 64 ans,Résidents non permanents,93.2
2016,Alberta,Hommes,25 à 64 ans,Total de la population des minorités visibles,89.5
2016,Alberta,Hommes,25 à 64 ans,Not a visible minority,83.0
2016,Alberta,Hommes,25 à 64 ans,Total identité autochtone,61.8
2016,Alberta,Hommes,25 à 64 ans,First Nations (North American Indian),54.1
2016,Alberta,Hommes,25 à 64 ans,data.M�tis,69.0
2016,Alberta,Hommes,25 à 64 ans,Inuk (Inuit),66.9
2016,Alberta,Hommes,25 à 64 ans,Identité non autochtone,85.7
2016,Alberta,Hommes,65 à 74 ans,"Total, toutes les personnes",74.3
2016,Alberta,Hommes,65 à 74 ans,Non-immigrants,72.2
2016,Alberta,Hommes,65 à 74 ans,Immigrants,79.3
2016,Alberta,Hommes,65 à 74 ans,Résidents non permanents,79.0
2016,Alberta,Hommes,65 à 74 ans,Total de la population des minorités visibles,76.6
2016,Alberta,Hommes,65 à 74 ans,Not a visible minority,73.9
2016,Alberta,Hommes,65 à 74 ans,Total identité autochtone,48.4
2016,Alberta,Hommes,65 à 74 ans,First Nations (North American Indian),42.7
2016,Alberta,Hommes,65 à 74 ans,data.M�tis,52.1
2016,Alberta,Hommes,65 à 74 ans,Inuk (Inuit),80.0
2016,Alberta,Hommes,65 à 74 ans,Identité non autochtone,75.1
2016,Alberta,Hommes,75 ans et plus,"Total, toutes les personnes",55.9
2016,Alberta,Hommes,75 ans et plus,Non-immigrants,53.8
2016,Alberta,Hommes,75 ans et plus,Immigrants,60.4
2016,Alberta,Hommes,75 ans et plus,Résidents non permanents,69.6
2016,Alberta,Hommes,75 ans et plus,Total de la population des minorités visibles,59.5
2016,Alberta,Hommes,75 ans et plus,Not a visible minority,55.4
2016,Alberta,Hommes,75 ans et plus,Total identité autochtone,27.9
2016,Alberta,Hommes,75 ans et plus,First Nations (North American Indian),20.7
2016,Alberta,Hommes,75 ans et plus,data.M�tis,31.9
2016,Alberta,Hommes,75 ans et plus,Inuk (Inuit),60.0
2016,Alberta,Hommes,75 ans et plus,Identité non autochtone,56.5
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",82.2
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,81.9
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,82.2
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,91.4
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,82.8
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,82.0
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,63.2
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),56.1
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",data.M�tis,70.5
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),71.0
2016,Alberta,Femmes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,83.4
2016,Alberta,Femmes,15 to 24 years,"Total, toutes les personnes",65.4
2016,Alberta,Femmes,15 to 24 years,Non-immigrants,64.7
2016,Alberta,Femmes,15 to 24 years,Immigrants,66.5
2016,Alberta,Femmes,15 to 24 years,Résidents non permanents,83.3
2016,Alberta,Femmes,15 to 24 years,Total de la population des minorités visibles,68.8
2016,Alberta,Femmes,15 to 24 years,Not a visible minority,64.3
2016,Alberta,Femmes,15 to 24 years,Total identité autochtone,47.5
2016,Alberta,Femmes,15 to 24 years,First Nations (North American Indian),39.4
2016,Alberta,Femmes,15 to 24 years,data.M�tis,56.6
2016,Alberta,Femmes,15 to 24 years,Inuk (Inuit),68.3
2016,Alberta,Femmes,15 to 24 years,Identité non autochtone,67.3
2016,Alberta,Femmes,25 à 64 ans,"Total, toutes les personnes",88.6
2016,Alberta,Femmes,25 à 64 ans,Non-immigrants,88.5
2016,Alberta,Femmes,25 à 64 ans,Immigrants,88.5
2016,Alberta,Femmes,25 à 64 ans,Résidents non permanents,94.2
2016,Alberta,Femmes,25 à 64 ans,Total de la population des minorités visibles,89.0
2016,Alberta,Femmes,25 à 64 ans,Not a visible minority,88.5
2016,Alberta,Femmes,25 à 64 ans,Total identité autochtone,70.6
2016,Alberta,Femmes,25 à 64 ans,First Nations (North American Indian),63.8
2016,Alberta,Femmes,25 à 64 ans,data.M�tis,77.4
2016,Alberta,Femmes,25 à 64 ans,Inuk (Inuit),74.0
2016,Alberta,Femmes,25 à 64 ans,Identité non autochtone,89.7
2016,Alberta,Femmes,65 à 74 ans,"Total, toutes les personnes",75.7
2016,Alberta,Femmes,65 à 74 ans,Non-immigrants,76.8
2016,Alberta,Femmes,65 à 74 ans,Immigrants,72.7
2016,Alberta,Femmes,65 à 74 ans,Résidents non permanents,68.9
2016,Alberta,Femmes,65 à 74 ans,Total de la population des minorités visibles,65.1
2016,Alberta,Femmes,65 à 74 ans,Not a visible minority,77.4
2016,Alberta,Femmes,65 à 74 ans,Total identité autochtone,51.7
2016,Alberta,Femmes,65 à 74 ans,First Nations (North American Indian),47.5
2016,Alberta,Femmes,65 à 74 ans,data.M�tis,55.1
2016,Alberta,Femmes,65 à 74 ans,Inuk (Inuit),33.3
2016,Alberta,Femmes,65 à 74 ans,Identité non autochtone,76.6
2016,Alberta,Femmes,75 ans et plus,"Total, toutes les personnes",56.9
2016,Alberta,Femmes,75 ans et plus,Non-immigrants,59.8
2016,Alberta,Femmes,75 ans et plus,Immigrants,50.3
2016,Alberta,Femmes,75 ans et plus,Résidents non permanents,54.5
2016,Alberta,Femmes,75 ans et plus,Total de la population des minorités visibles,39.4
2016,Alberta,Femmes,75 ans et plus,Not a visible minority,59.4
2016,Alberta,Femmes,75 ans et plus,Total identité autochtone,33.3
2016,Alberta,Femmes,75 ans et plus,First Nations (North American Indian),29.1
2016,Alberta,Femmes,75 ans et plus,data.M�tis,36.9
2016,Alberta,Femmes,75 ans et plus,Inuk (Inuit),0.0
2016,Alberta,Femmes,75 ans et plus,Identité non autochtone,57.4
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",82.0
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,81.1
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,83.1
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,89.0
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,82.4
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,81.8
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,65.0
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),60.8
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",data.M�tis,72.0
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),66.0
2016,Colombie-Britannique,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,82.9
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,"Total, toutes les personnes",67.3
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,Non-immigrants,65.2
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,Immigrants,72.4
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,Résidents non permanents,80.9
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,Total de la population des minorités visibles,71.2
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,Not a visible minority,65.0
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,Total identité autochtone,54.1
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,First Nations (North American Indian),51.0
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,data.M�tis,59.8
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,Inuk (Inuit),53.2
2016,Colombie-Britannique,Les deux sexes,15 to 24 years,Identité non autochtone,68.5
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",88.1
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,Non-immigrants,87.5
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,Immigrants,88.9
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,Résidents non permanents,95.1
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,89.1
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,Not a visible minority,87.7
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,Total identité autochtone,70.8
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,First Nations (North American Indian),66.3
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,data.M�tis,78.6
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,Inuk (Inuit),70.8
2016,Colombie-Britannique,Les deux sexes,25 à 64 ans,Identité non autochtone,89.1
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",78.7
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,Non-immigrants,79.0
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,Immigrants,78.4
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,Résidents non permanents,69.7
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,71.0
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,Not a visible minority,80.6
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,Total identité autochtone,57.4
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,First Nations (North American Indian),52.5
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,data.M�tis,63.5
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,Inuk (Inuit),50.0
2016,Colombie-Britannique,Les deux sexes,65 à 74 ans,Identité non autochtone,79.4
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,"Total, toutes les personnes",62.3
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,Non-immigrants,62.5
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,Immigrants,62.1
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,Résidents non permanents,60.6
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,53.7
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,Not a visible minority,64.5
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,Total identité autochtone,34.8
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,First Nations (North American Indian),29.2
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,data.M�tis,41.4
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,Inuk (Inuit),60.0
2016,Colombie-Britannique,Les deux sexes,75 ans et plus,Identité non autochtone,62.9
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",80.5
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,78.8
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,83.6
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,89.2
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,82.8
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",Not a visible minority,79.6
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,60.7
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",First Nations (North American Indian),56.6
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",data.M�tis,67.7
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),66.0
2016,Colombie-Britannique,Hommes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,81.6
2016,Colombie-Britannique,Hommes,15 to 24 years,"Total, toutes les personnes",66.3
2016,Colombie-Britannique,Hommes,15 to 24 years,Non-immigrants,64.0
2016,Colombie-Britannique,Hommes,15 to 24 years,Immigrants,71.3
2016,Colombie-Britannique,Hommes,15 to 24 years,Résidents non permanents,81.2
2016,Colombie-Britannique,Hommes,15 to 24 years,Total de la population des minorités visibles,70.6
2016,Colombie-Britannique,Hommes,15 to 24 years,Not a visible minority,63.6
2016,Colombie-Britannique,Hommes,15 to 24 years,Total identité autochtone,52.1
2016,Colombie-Britannique,Hommes,15 to 24 years,First Nations (North American Indian),49.1
2016,Colombie-Britannique,Hommes,15 to 24 years,data.M�tis,57.1
2016,Colombie-Britannique,Hommes,15 to 24 years,Inuk (Inuit),56.0
2016,Colombie-Britannique,Hommes,15 to 24 years,Identité non autochtone,67.5
