Year,Géographie,Industries,Environmental management practices,GeoCode,Environmental protection activities,Value
2018,Alberta,"Total, industries",,48,Solid waste management,89.1
2018,Alberta,"Total, industries",,48,Gestion des eaux usées,76.2
2018,Alberta,"Total, industries",,48,Gestion de la pollution atmosphérique,23.2
2018,Alberta,"Total, industries",,48,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",16.3
2018,Alberta,"Total, industries",,48,Protection de la biodiversité et de l'habitat,9.2
2018,Alberta,"Total, industries",,48,Lutte contre le bruit et les vibrations,8.4
2018,Alberta,"Total, industries",,48,Protection against radiation,2.6
2018,Alberta,"Total, industries",,48,Environmental charges,16.1
2018,Alberta,"Total, industries",,48,Other environmental protection activities,12.5
2018,Colombie-Britannique,"Total, industries",,59,"Total, activités de protection de l'environnement",91.3
2018,Colombie-Britannique,"Total, industries",,59,Solid waste management,89.2
2018,Colombie-Britannique,"Total, industries",,59,Gestion des eaux usées,63.6
2018,Colombie-Britannique,"Total, industries",,59,Gestion de la pollution atmosphérique,12.8
2018,Colombie-Britannique,"Total, industries",,59,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",9.6
2018,Colombie-Britannique,"Total, industries",,59,Protection de la biodiversité et de l'habitat,4.3
2018,Colombie-Britannique,"Total, industries",,59,Lutte contre le bruit et les vibrations,4.9
2018,Colombie-Britannique,"Total, industries",,59,Protection against radiation,1.8
2018,Colombie-Britannique,"Total, industries",,59,Environmental charges,17.5
2018,Colombie-Britannique,"Total, industries",,59,Other environmental protection activities,6.3
2018,Territoires,"Total, industries",,,"Total, activités de protection de l'environnement",83.3
2018,Territoires,"Total, industries",,,Solid waste management,75.0
2018,Territoires,"Total, industries",,,Gestion des eaux usées,63.3
2018,Territoires,"Total, industries",,,Gestion de la pollution atmosphérique,5.0
2018,Territoires,"Total, industries",,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",10.0
2018,Territoires,"Total, industries",,,Protection de la biodiversité et de l'habitat,13.3
2018,Territoires,"Total, industries",,,Lutte contre le bruit et les vibrations,
2018,Territoires,"Total, industries",,,Protection against radiation,0.0
2018,Territoires,"Total, industries",,,Environmental charges,16.7
2018,Territoires,"Total, industries",,,Other environmental protection activities,13.3
2019,Canada,"Total, industries",,,Solid waste management,84.6
2019,Canada,"Total, industries",,,Gestion des eaux usées,60.7
2019,Canada,"Total, industries",,,Gestion de la pollution atmosphérique,16.4
2019,Canada,"Total, industries",,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",7.9
2019,Canada,"Total, industries",,,Protection de la biodiversité et de l'habitat,5.5
2019,Canada,"Total, industries",,,Lutte contre le bruit et les vibrations,6.2
2019,Canada,"Total, industries",,,Protection against radiation,0.6
2019,Canada,"Total, industries",,,Environmental charges,9.7
2019,Canada,"Total, industries",,,Clean vehicles and transportation technologies,2.0
2019,Canada,"Total, industries",,,Other environmental protection activities,8.4
2019,Canada,Exploitation forestière (sauf à forfait),,,"Total, activités de protection de l'environnement",68.3
2019,Canada,Exploitation forestière (sauf à forfait),,,Solid waste management,65.4
2019,Canada,Exploitation forestière (sauf à forfait),,,Gestion des eaux usées,54.8
2019,Canada,Exploitation forestière (sauf à forfait),,,Gestion de la pollution atmosphérique,0.4
2019,Canada,Exploitation forestière (sauf à forfait),,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",8.3
2019,Canada,Exploitation forestière (sauf à forfait),,,Protection de la biodiversité et de l'habitat,35.4
2019,Canada,Exploitation forestière (sauf à forfait),,,Lutte contre le bruit et les vibrations,27.8
2019,Canada,Exploitation forestière (sauf à forfait),,,Protection against radiation,0.0
2019,Canada,Exploitation forestière (sauf à forfait),,,Environmental charges,2.9
2019,Canada,Exploitation forestière (sauf à forfait),,,Clean vehicles and transportation technologies,0.6
2019,Canada,Exploitation forestière (sauf à forfait),,,Other environmental protection activities,4.1
2019,Canada,Extraction de pétrole et de gaz,,,"Total, activités de protection de l'environnement",79.2
2019,Canada,Extraction de pétrole et de gaz,,,Solid waste management,75.1
2019,Canada,Extraction de pétrole et de gaz,,,Gestion des eaux usées,69.4
2019,Canada,Extraction de pétrole et de gaz,,,Gestion de la pollution atmosphérique,47.7
2019,Canada,Extraction de pétrole et de gaz,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",56.2
2019,Canada,Extraction de pétrole et de gaz,,,Protection de la biodiversité et de l'habitat,30.3
2019,Canada,Extraction de pétrole et de gaz,,,Lutte contre le bruit et les vibrations,19.1
2019,Canada,Extraction de pétrole et de gaz,,,Protection against radiation,3.6
2019,Canada,Extraction de pétrole et de gaz,,,Environmental charges,34.3
2019,Canada,Extraction de pétrole et de gaz,,,Clean vehicles and transportation technologies,
2019,Canada,Extraction de pétrole et de gaz,,,Other environmental protection activities,40.5
2019,Canada,Extraction minière et exploitation en carrière,,,"Total, activités de protection de l'environnement",99.0
2019,Canada,Extraction minière et exploitation en carrière,,,Solid waste management,95.9
2019,Canada,Extraction minière et exploitation en carrière,,,Gestion des eaux usées,89.8
2019,Canada,Extraction minière et exploitation en carrière,,,Gestion de la pollution atmosphérique,63.3
2019,Canada,Extraction minière et exploitation en carrière,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",72.4
2019,Canada,Extraction minière et exploitation en carrière,,,Protection de la biodiversité et de l'habitat,58.2
2019,Canada,Extraction minière et exploitation en carrière,,,Lutte contre le bruit et les vibrations,22.4
2019,Canada,Extraction minière et exploitation en carrière,,,Protection against radiation,8.2
2019,Canada,Extraction minière et exploitation en carrière,,,Environmental charges,67.3
2019,Canada,Extraction minière et exploitation en carrière,,,Clean vehicles and transportation technologies,8.2
2019,Canada,Extraction minière et exploitation en carrière,,,Other environmental protection activities,62.2
2019,Canada,"Production, transport et distribution d'électricité",,,"Total, activités de protection de l'environnement",85.0
2019,Canada,"Production, transport et distribution d'électricité",,,Solid waste management,77.2
2019,Canada,"Production, transport et distribution d'électricité",,,Gestion des eaux usées,57.5
2019,Canada,"Production, transport et distribution d'électricité",,,Gestion de la pollution atmosphérique,25.8
2019,Canada,"Production, transport et distribution d'électricité",,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",32.4
2019,Canada,"Production, transport et distribution d'électricité",,,Protection de la biodiversité et de l'habitat,40.1
2019,Canada,"Production, transport et distribution d'électricité",,,Lutte contre le bruit et les vibrations,19.8
2019,Canada,"Production, transport et distribution d'électricité",,,Protection against radiation,4.9
2019,Canada,"Production, transport et distribution d'électricité",,,Environmental charges,29.0
2019,Canada,"Production, transport et distribution d'électricité",,,Clean vehicles and transportation technologies,20.1
2019,Canada,"Production, transport et distribution d'électricité",,,Other environmental protection activities,32.2
2019,Canada,Distribution de gaz naturel,,,"Total, activités de protection de l'environnement",67.6
2019,Canada,Distribution de gaz naturel,,,Solid waste management,67.6
2019,Canada,Distribution de gaz naturel,,,Gestion des eaux usées,55.9
2019,Canada,Distribution de gaz naturel,,,Gestion de la pollution atmosphérique,55.9
2019,Canada,Distribution de gaz naturel,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",47.1
2019,Canada,Distribution de gaz naturel,,,Protection de la biodiversité et de l'habitat,41.2
2019,Canada,Distribution de gaz naturel,,,Lutte contre le bruit et les vibrations,38.2
2019,Canada,Distribution de gaz naturel,,,Protection against radiation,
2019,Canada,Distribution de gaz naturel,,,Environmental charges,47.1
2019,Canada,Distribution de gaz naturel,,,Clean vehicles and transportation technologies,35.3
2019,Canada,Distribution de gaz naturel,,,Other environmental protection activities,50.0
2019,Canada,Fabrication d'aliments,,,"Total, activités de protection de l'environnement",96.4
2019,Canada,Fabrication d'aliments,,,Solid waste management,93.9
2019,Canada,Fabrication d'aliments,,,Gestion des eaux usées,82.8
2019,Canada,Fabrication d'aliments,,,Gestion de la pollution atmosphérique,13.0
2019,Canada,Fabrication d'aliments,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",7.0
2019,Canada,Fabrication d'aliments,,,Protection de la biodiversité et de l'habitat,6.4
2019,Canada,Fabrication d'aliments,,,Lutte contre le bruit et les vibrations,9.3
2019,Canada,Fabrication d'aliments,,,Protection against radiation,
2019,Canada,Fabrication d'aliments,,,Environmental charges,14.9
2019,Canada,Fabrication d'aliments,,,Clean vehicles and transportation technologies,0.6
2019,Canada,Fabrication d'aliments,,,Other environmental protection activities,8.2
2019,Canada,Fabrication de boissons et de produits du tabac,,,"Total, activités de protection de l'environnement",92.4
2019,Canada,Fabrication de boissons et de produits du tabac,,,Solid waste management,87.4
2019,Canada,Fabrication de boissons et de produits du tabac,,,Gestion des eaux usées,78.0
2019,Canada,Fabrication de boissons et de produits du tabac,,,Gestion de la pollution atmosphérique,8.9
2019,Canada,Fabrication de boissons et de produits du tabac,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",2.4
2019,Canada,Fabrication de boissons et de produits du tabac,,,Protection de la biodiversité et de l'habitat,2.3
2019,Canada,Fabrication de boissons et de produits du tabac,,,Lutte contre le bruit et les vibrations,2.4
2019,Canada,Fabrication de boissons et de produits du tabac,,,Protection against radiation,
2019,Canada,Fabrication de boissons et de produits du tabac,,,Environmental charges,19.3
2019,Canada,Fabrication de boissons et de produits du tabac,,,Clean vehicles and transportation technologies,2.7
2019,Canada,Fabrication de boissons et de produits du tabac,,,Other environmental protection activities,8.3
2019,Canada,Fabrication de produits en bois,,,"Total, activités de protection de l'environnement",91.6
2019,Canada,Fabrication de produits en bois,,,Solid waste management,87.5
2019,Canada,Fabrication de produits en bois,,,Gestion des eaux usées,61.5
2019,Canada,Fabrication de produits en bois,,,Gestion de la pollution atmosphérique,22.0
2019,Canada,Fabrication de produits en bois,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",20.2
2019,Canada,Fabrication de produits en bois,,,Protection de la biodiversité et de l'habitat,5.1
2019,Canada,Fabrication de produits en bois,,,Lutte contre le bruit et les vibrations,2.2
2019,Canada,Fabrication de produits en bois,,,Protection against radiation,
2019,Canada,Fabrication de produits en bois,,,Environmental charges,20.2
2019,Canada,Fabrication de produits en bois,,,Clean vehicles and transportation technologies,2.9
2019,Canada,Fabrication de produits en bois,,,Other environmental protection activities,12.1
2019,Canada,Fabrication du papier,,,"Total, activités de protection de l'environnement",97.4
2019,Canada,Fabrication du papier,,,Solid waste management,97.0
2019,Canada,Fabrication du papier,,,Gestion des eaux usées,87.1
2019,Canada,Fabrication du papier,,,Gestion de la pollution atmosphérique,38.2
2019,Canada,Fabrication du papier,,,"Protection et assainissement du sol, des eaux souterraines et des eaux de surface",37.7
